repo,month,download_count,n_stars_all,n_stars_fake,n_stars_real
AYnonyme971/blague-npm,2023-06,473,1.0,0.0,1.0
AYnonyme971/blague-npm,2023-07,43,0.0,0.0,0.0
AYnonyme971/blague-npm,2023-08,11,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2018-12,324,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-01,159,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-02,49,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-03,76,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-04,84,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-05,41,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-06,451,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-07,531,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-08,131,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-09,134,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-10,114,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-11,116,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2019-12,38,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-01,188,1.0,0.0,1.0
Adamant-im/adamant-api-jsclient,2020-02,120,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-03,1079,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-04,1025,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-05,1630,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-06,1992,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-07,1711,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-08,1387,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-09,1226,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-10,1169,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-11,1293,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2020-12,1602,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-01,2827,1.0,0.0,1.0
Adamant-im/adamant-api-jsclient,2021-02,2932,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-03,1820,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-04,1657,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-05,1941,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-06,1119,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-07,876,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-08,673,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-09,687,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-10,984,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-11,664,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2021-12,628,2.0,0.0,2.0
Adamant-im/adamant-api-jsclient,2022-01,998,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-02,813,1.0,0.0,1.0
Adamant-im/adamant-api-jsclient,2022-03,338,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-04,692,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-05,513,1.0,0.0,1.0
Adamant-im/adamant-api-jsclient,2022-06,464,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-07,535,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-08,574,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-09,487,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-10,473,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-11,719,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2022-12,805,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2023-01,844,1.0,0.0,1.0
Adamant-im/adamant-api-jsclient,2023-02,536,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2023-03,605,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2023-04,533,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2023-05,372,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2023-06,326,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2023-07,262,0.0,0.0,0.0
Adamant-im/adamant-api-jsclient,2023-08,8,0.0,0.0,0.0
Adamant-im/adamant-console,2018-03,51,0.0,0.0,0.0
Adamant-im/adamant-console,2018-04,8,0.0,0.0,0.0
Adamant-im/adamant-console,2018-05,14,0.0,0.0,0.0
Adamant-im/adamant-console,2018-06,35,0.0,0.0,0.0
Adamant-im/adamant-console,2018-07,41,0.0,0.0,0.0
Adamant-im/adamant-console,2018-08,11,0.0,0.0,0.0
Adamant-im/adamant-console,2018-09,28,0.0,0.0,0.0
Adamant-im/adamant-console,2018-10,7,0.0,0.0,0.0
Adamant-im/adamant-console,2018-11,48,0.0,0.0,0.0
Adamant-im/adamant-console,2018-12,258,0.0,0.0,0.0
Adamant-im/adamant-console,2019-01,65,0.0,0.0,0.0
Adamant-im/adamant-console,2019-02,45,0.0,0.0,0.0
Adamant-im/adamant-console,2019-03,106,0.0,0.0,0.0
Adamant-im/adamant-console,2019-04,100,0.0,0.0,0.0
Adamant-im/adamant-console,2019-05,31,0.0,0.0,0.0
Adamant-im/adamant-console,2019-06,139,0.0,0.0,0.0
Adamant-im/adamant-console,2019-07,93,0.0,0.0,0.0
Adamant-im/adamant-console,2019-08,60,0.0,0.0,0.0
Adamant-im/adamant-console,2019-09,54,0.0,0.0,0.0
Adamant-im/adamant-console,2019-10,36,0.0,0.0,0.0
Adamant-im/adamant-console,2019-11,127,0.0,0.0,0.0
Adamant-im/adamant-console,2019-12,23,0.0,0.0,0.0
Adamant-im/adamant-console,2020-01,62,0.0,0.0,0.0
Adamant-im/adamant-console,2020-02,24,0.0,0.0,0.0
Adamant-im/adamant-console,2020-03,9,0.0,0.0,0.0
Adamant-im/adamant-console,2020-04,1,0.0,0.0,0.0
Adamant-im/adamant-console,2020-05,24,0.0,0.0,0.0
Adamant-im/adamant-console,2020-06,25,0.0,0.0,0.0
Adamant-im/adamant-console,2020-07,19,0.0,0.0,0.0
Adamant-im/adamant-console,2020-08,26,0.0,0.0,0.0
Adamant-im/adamant-console,2020-09,10,0.0,0.0,0.0
Adamant-im/adamant-console,2020-10,25,0.0,0.0,0.0
Adamant-im/adamant-console,2020-11,39,0.0,0.0,0.0
Adamant-im/adamant-console,2020-12,49,0.0,0.0,0.0
Adamant-im/adamant-console,2021-01,32,0.0,0.0,0.0
Adamant-im/adamant-console,2021-02,23,0.0,0.0,0.0
Adamant-im/adamant-console,2021-03,50,0.0,0.0,0.0
Adamant-im/adamant-console,2021-04,25,0.0,0.0,0.0
Adamant-im/adamant-console,2021-05,23,0.0,0.0,0.0
Adamant-im/adamant-console,2021-06,32,0.0,0.0,0.0
Adamant-im/adamant-console,2021-07,74,0.0,0.0,0.0
Adamant-im/adamant-console,2021-08,34,0.0,0.0,0.0
Adamant-im/adamant-console,2021-09,27,0.0,0.0,0.0
Adamant-im/adamant-console,2021-10,23,0.0,0.0,0.0
Adamant-im/adamant-console,2021-11,5,0.0,0.0,0.0
Adamant-im/adamant-console,2021-12,23,0.0,0.0,0.0
Adamant-im/adamant-console,2022-01,14,0.0,0.0,0.0
Adamant-im/adamant-console,2022-02,50,0.0,0.0,0.0
Adamant-im/adamant-console,2022-03,16,0.0,0.0,0.0
Adamant-im/adamant-console,2022-04,90,0.0,0.0,0.0
Adamant-im/adamant-console,2022-05,41,1.0,0.0,1.0
Adamant-im/adamant-console,2022-06,25,0.0,0.0,0.0
Adamant-im/adamant-console,2022-07,148,0.0,0.0,0.0
Adamant-im/adamant-console,2022-08,163,0.0,0.0,0.0
Adamant-im/adamant-console,2022-09,112,0.0,0.0,0.0
Adamant-im/adamant-console,2022-10,81,0.0,0.0,0.0
Adamant-im/adamant-console,2022-11,94,0.0,0.0,0.0
Adamant-im/adamant-console,2022-12,73,0.0,0.0,0.0
Adamant-im/adamant-console,2023-01,38,0.0,0.0,0.0
Adamant-im/adamant-console,2023-02,36,1.0,0.0,1.0
Adamant-im/adamant-console,2023-03,48,0.0,0.0,0.0
Adamant-im/adamant-console,2023-04,36,0.0,0.0,0.0
Adamant-im/adamant-console,2023-05,28,0.0,0.0,0.0
Adamant-im/adamant-console,2023-06,15,0.0,0.0,0.0
Adamant-im/adamant-console,2023-07,51,0.0,0.0,0.0
Adamant-im/adamant-console,2023-08,2,0.0,0.0,0.0
Autumn-one/a-calc-old,2020-12,51,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-02,109,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-03,175,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-04,1290,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-05,487,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-06,217,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-07,271,1.0,0.0,1.0
Autumn-one/a-calc-old,2022-08,147,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-09,156,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-10,71,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-11,148,0.0,0.0,0.0
Autumn-one/a-calc-old,2022-12,101,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-01,73,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-02,52,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-03,380,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-04,1704,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-05,481,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-06,311452,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-07,705106,0.0,0.0,0.0
Autumn-one/a-calc-old,2023-08,65981,0.0,0.0,0.0
ChangxingJiang/metasequoia-sql,2024-03,205,0.0,0.0,0.0
ChangxingJiang/metasequoia-sql,2024-04,713,3.0,0.0,3.0
ChangxingJiang/metasequoia-sql,2024-05,602,28.0,25.0,3.0
ChangxingJiang/metasequoia-sql,2024-06,236,139.0,125.0,14.0
ChangxingJiang/metasequoia-sql,2024-07,284,2.0,0.0,2.0
ChangxingJiang/metasequoia-sql,2024-08,47,0.0,0.0,0.0
EvolvingLMMs-Lab/lmms-eval,2024-03,1769,229.0,0.0,229.0
EvolvingLMMs-Lab/lmms-eval,2024-04,1022,112.0,0.0,112.0
EvolvingLMMs-Lab/lmms-eval,2024-05,1071,451.0,342.0,109.0
EvolvingLMMs-Lab/lmms-eval,2024-06,2083,171.0,46.0,125.0
EvolvingLMMs-Lab/lmms-eval,2024-07,4431,0.0,0.0,0.0
EvolvingLMMs-Lab/lmms-eval,2024-08,483,0.0,0.0,0.0
Holo-Host/web-sdk,2020-04,98,0.0,0.0,0.0
Holo-Host/web-sdk,2020-05,16,0.0,0.0,0.0
Holo-Host/web-sdk,2020-06,16,0.0,0.0,0.0
Holo-Host/web-sdk,2020-07,6,1.0,0.0,1.0
Holo-Host/web-sdk,2020-08,73,0.0,0.0,0.0
Holo-Host/web-sdk,2020-09,111,1.0,0.0,1.0
Holo-Host/web-sdk,2020-10,35,0.0,0.0,0.0
Holo-Host/web-sdk,2020-11,16,0.0,0.0,0.0
Holo-Host/web-sdk,2020-12,117,0.0,0.0,0.0
Holo-Host/web-sdk,2021-01,164,0.0,0.0,0.0
Holo-Host/web-sdk,2021-02,115,0.0,0.0,0.0
Holo-Host/web-sdk,2021-03,236,1.0,0.0,1.0
Holo-Host/web-sdk,2021-04,78,1.0,0.0,1.0
Holo-Host/web-sdk,2021-05,107,0.0,0.0,0.0
Holo-Host/web-sdk,2021-06,143,0.0,0.0,0.0
Holo-Host/web-sdk,2021-07,524,0.0,0.0,0.0
Holo-Host/web-sdk,2021-08,155,0.0,0.0,0.0
Holo-Host/web-sdk,2021-09,159,0.0,0.0,0.0
Holo-Host/web-sdk,2021-10,318,0.0,0.0,0.0
Holo-Host/web-sdk,2021-11,228,0.0,0.0,0.0
Holo-Host/web-sdk,2021-12,109,1.0,0.0,1.0
Holo-Host/web-sdk,2022-01,93,0.0,0.0,0.0
Holo-Host/web-sdk,2022-02,67,0.0,0.0,0.0
Holo-Host/web-sdk,2022-03,91,0.0,0.0,0.0
Holo-Host/web-sdk,2022-04,376,0.0,0.0,0.0
Holo-Host/web-sdk,2022-05,414,1.0,0.0,1.0
Holo-Host/web-sdk,2022-06,277,0.0,0.0,0.0
Holo-Host/web-sdk,2022-07,407,0.0,0.0,0.0
Holo-Host/web-sdk,2022-08,1015,0.0,0.0,0.0
Holo-Host/web-sdk,2022-09,508,0.0,0.0,0.0
Holo-Host/web-sdk,2022-10,875,1.0,0.0,1.0
Holo-Host/web-sdk,2022-11,525,0.0,0.0,0.0
Holo-Host/web-sdk,2022-12,274,0.0,0.0,0.0
Holo-Host/web-sdk,2023-01,181,0.0,0.0,0.0
Holo-Host/web-sdk,2023-02,270,0.0,0.0,0.0
Holo-Host/web-sdk,2023-03,317,1.0,0.0,1.0
Holo-Host/web-sdk,2023-04,405,0.0,0.0,0.0
Holo-Host/web-sdk,2023-05,182,0.0,0.0,0.0
Holo-Host/web-sdk,2023-06,261,0.0,0.0,0.0
Holo-Host/web-sdk,2023-07,282,1.0,0.0,1.0
Holo-Host/web-sdk,2023-08,24,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2022-06,49,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2022-07,9,250.0,176.0,74.0
IPILabs/shorter-v1-periphery,2022-08,18,208.0,176.0,32.0
IPILabs/shorter-v1-periphery,2022-09,18,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2022-10,12,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2022-11,3,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2022-12,4,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2023-01,5,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2023-02,4,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2023-03,7,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2023-04,6,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2023-05,4,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2023-06,6,0.0,0.0,0.0
IPILabs/shorter-v1-periphery,2023-07,6,0.0,0.0,0.0
InternLM/agentlego,2023-12,948,110.0,0.0,110.0
InternLM/agentlego,2024-01,389,24.0,0.0,24.0
InternLM/agentlego,2024-02,720,12.0,0.0,12.0
InternLM/agentlego,2024-03,440,23.0,0.0,23.0
InternLM/agentlego,2024-04,409,24.0,0.0,24.0
InternLM/agentlego,2024-05,320,87.0,73.0,14.0
InternLM/agentlego,2024-06,341,7.0,0.0,7.0
InternLM/agentlego,2024-07,461,0.0,0.0,0.0
InternLM/agentlego,2024-08,69,0.0,0.0,0.0
Isalia20/quadrilaterals_iou_cuda_kernel,2024-05,551,1.0,0.0,1.0
Isalia20/quadrilaterals_iou_cuda_kernel,2024-06,107,0.0,0.0,0.0
Isalia20/quadrilaterals_iou_cuda_kernel,2024-07,110,0.0,0.0,0.0
Isalia20/quadrilaterals_iou_cuda_kernel,2024-08,7,0.0,0.0,0.0
JetXu-LLM/llama-github,2024-06,471,112.0,74.0,38.0
JetXu-LLM/llama-github,2024-07,140,1.0,1.0,0.0
JetXu-LLM/llama-github,2024-08,15,0.0,0.0,0.0
Joystream/joystream,2019-05,153,0.0,0.0,0.0
Joystream/joystream,2019-06,267,0.0,0.0,0.0
Joystream/joystream,2019-07,138,0.0,0.0,0.0
Joystream/joystream,2019-08,32,2.0,0.0,2.0
Joystream/joystream,2019-09,42,2.0,0.0,2.0
Joystream/joystream,2019-10,29,1.0,0.0,1.0
Joystream/joystream,2019-11,45,0.0,0.0,0.0
Joystream/joystream,2019-12,87,0.0,0.0,0.0
Joystream/joystream,2020-01,80,2.0,0.0,2.0
Joystream/joystream,2020-02,172,2.0,0.0,2.0
Joystream/joystream,2020-03,119,4.0,0.0,4.0
Joystream/joystream,2020-04,117,1.0,0.0,1.0
Joystream/joystream,2020-05,1086,7.0,0.0,7.0
Joystream/joystream,2020-06,4898,4.0,0.0,4.0
Joystream/joystream,2020-07,10262,1.0,0.0,1.0
Joystream/joystream,2020-08,16451,3.0,0.0,3.0
Joystream/joystream,2020-09,23929,1.0,0.0,1.0
Joystream/joystream,2020-10,9022,6.0,0.0,6.0
Joystream/joystream,2020-11,18833,2.0,0.0,2.0
Joystream/joystream,2020-12,12365,3.0,0.0,3.0
Joystream/joystream,2021-01,15606,4.0,0.0,4.0
Joystream/joystream,2021-02,16110,4.0,0.0,4.0
Joystream/joystream,2021-03,13104,2.0,0.0,2.0
Joystream/joystream,2021-04,7753,1.0,0.0,1.0
Joystream/joystream,2021-05,7292,3.0,0.0,3.0
Joystream/joystream,2021-06,4029,4.0,0.0,4.0
Joystream/joystream,2021-07,7539,2.0,0.0,2.0
Joystream/joystream,2021-08,5082,2.0,0.0,2.0
Joystream/joystream,2021-09,8792,42.0,1.0,41.0
Joystream/joystream,2021-10,8362,2.0,0.0,2.0
Joystream/joystream,2021-11,4749,2.0,0.0,2.0
Joystream/joystream,2021-12,4901,2.0,0.0,2.0
Joystream/joystream,2022-01,4692,8.0,0.0,8.0
Joystream/joystream,2022-02,1868,0.0,0.0,0.0
Joystream/joystream,2022-03,2178,2.0,0.0,2.0
Joystream/joystream,2022-04,2645,2.0,0.0,2.0
Joystream/joystream,2022-05,2012,22.0,0.0,22.0
Joystream/joystream,2022-06,1516,1.0,0.0,1.0
Joystream/joystream,2022-07,1784,1.0,0.0,1.0
Joystream/joystream,2022-08,1864,0.0,0.0,0.0
Joystream/joystream,2022-09,1733,3.0,0.0,3.0
Joystream/joystream,2022-10,1808,1.0,0.0,1.0
Joystream/joystream,2022-11,1656,1.0,0.0,1.0
Joystream/joystream,2022-12,3009,3.0,0.0,3.0
Joystream/joystream,2023-01,5027,16.0,3.0,13.0
Joystream/joystream,2023-02,2537,695.0,234.0,461.0
Joystream/joystream,2023-03,4263,246.0,95.0,151.0
Joystream/joystream,2023-04,4958,154.0,84.0,70.0
Joystream/joystream,2023-05,3140,275.0,227.0,48.0
Joystream/joystream,2023-06,5345,123.0,38.0,85.0
Joystream/joystream,2023-07,4684,6.0,0.0,6.0
Joystream/joystream,2023-08,1555,4.0,0.0,4.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-02,436,0.0,0.0,0.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-03,1168,0.0,0.0,0.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-04,996,0.0,0.0,0.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-05,1020,9.0,0.0,9.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-06,1044,39.0,0.0,39.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-07,769,26.0,0.0,26.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-08,2143,25.0,0.0,25.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-09,9655,17.0,0.0,17.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-10,1992,8.0,0.0,8.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-11,2602,34.0,0.0,34.0
TorchEnsemble-Community/Ensemble-Pytorch,2021-12,1568,17.0,0.0,17.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-01,971,10.0,0.0,10.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-02,970,18.0,0.0,18.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-03,10060,11.0,0.0,11.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-04,3300,17.0,0.0,17.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-05,1253,14.0,0.0,14.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-06,1662,94.0,48.0,46.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-07,1128,69.0,36.0,33.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-08,1683,14.0,0.0,14.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-09,1256,11.0,0.0,11.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-10,986,11.0,0.0,11.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-11,1078,18.0,0.0,18.0
TorchEnsemble-Community/Ensemble-Pytorch,2022-12,650,8.0,0.0,8.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-01,895,12.0,0.0,12.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-02,769,11.0,0.0,11.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-03,1243,14.0,0.0,14.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-04,931,9.0,0.0,9.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-05,996,9.0,0.0,9.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-06,660,8.0,0.0,8.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-07,950,9.0,0.0,9.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-08,941,13.0,0.0,13.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-09,996,8.0,0.0,8.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-10,690,12.0,0.0,12.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-11,686,6.0,0.0,6.0
TorchEnsemble-Community/Ensemble-Pytorch,2023-12,746,13.0,0.0,13.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-01,651,20.0,0.0,20.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-02,580,100.0,71.0,29.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-03,994,86.0,57.0,29.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-04,1126,9.0,0.0,9.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-05,843,5.0,1.0,4.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-06,3570,10.0,0.0,10.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-07,3501,1.0,0.0,1.0
TorchEnsemble-Community/Ensemble-Pytorch,2024-08,508,0.0,0.0,0.0
UlionTse/mlgb,2020-11,231,0.0,0.0,0.0
UlionTse/mlgb,2020-12,95,0.0,0.0,0.0
UlionTse/mlgb,2021-01,65,0.0,0.0,0.0
UlionTse/mlgb,2021-02,52,0.0,0.0,0.0
UlionTse/mlgb,2021-03,80,0.0,0.0,0.0
UlionTse/mlgb,2021-04,60,0.0,0.0,0.0
UlionTse/mlgb,2021-05,106,0.0,0.0,0.0
UlionTse/mlgb,2021-06,77,0.0,0.0,0.0
UlionTse/mlgb,2021-07,73,0.0,0.0,0.0
UlionTse/mlgb,2021-08,53,0.0,0.0,0.0
UlionTse/mlgb,2021-09,40,0.0,0.0,0.0
UlionTse/mlgb,2021-10,39,0.0,0.0,0.0
UlionTse/mlgb,2021-11,43,0.0,0.0,0.0
UlionTse/mlgb,2021-12,40,0.0,0.0,0.0
UlionTse/mlgb,2022-01,46,0.0,0.0,0.0
UlionTse/mlgb,2022-02,45,0.0,0.0,0.0
UlionTse/mlgb,2022-03,82,0.0,0.0,0.0
UlionTse/mlgb,2022-04,40,0.0,0.0,0.0
UlionTse/mlgb,2022-05,35,0.0,0.0,0.0
UlionTse/mlgb,2022-06,42,0.0,0.0,0.0
UlionTse/mlgb,2022-07,29,0.0,0.0,0.0
UlionTse/mlgb,2022-08,48,0.0,0.0,0.0
UlionTse/mlgb,2022-09,35,0.0,0.0,0.0
UlionTse/mlgb,2022-10,40,0.0,0.0,0.0
UlionTse/mlgb,2022-11,53,0.0,0.0,0.0
UlionTse/mlgb,2022-12,25,0.0,0.0,0.0
UlionTse/mlgb,2023-01,19,0.0,0.0,0.0
UlionTse/mlgb,2023-02,31,0.0,0.0,0.0
UlionTse/mlgb,2023-03,40,0.0,0.0,0.0
UlionTse/mlgb,2023-04,27,0.0,0.0,0.0
UlionTse/mlgb,2023-05,26,0.0,0.0,0.0
UlionTse/mlgb,2023-06,21,0.0,0.0,0.0
UlionTse/mlgb,2023-07,26,0.0,0.0,0.0
UlionTse/mlgb,2023-08,40,0.0,0.0,0.0
UlionTse/mlgb,2023-09,20,0.0,0.0,0.0
UlionTse/mlgb,2023-10,29,0.0,0.0,0.0
UlionTse/mlgb,2023-11,31,0.0,0.0,0.0
UlionTse/mlgb,2023-12,31,0.0,0.0,0.0
UlionTse/mlgb,2024-01,974,57.0,32.0,25.0
UlionTse/mlgb,2024-02,283,100.0,78.0,22.0
UlionTse/mlgb,2024-03,218,120.0,74.0,46.0
UlionTse/mlgb,2024-04,181,19.0,0.0,19.0
UlionTse/mlgb,2024-05,158,9.0,0.0,9.0
UlionTse/mlgb,2024-06,152,91.0,0.0,91.0
UlionTse/mlgb,2024-07,227,1.0,0.0,1.0
UlionTse/mlgb,2024-08,20,0.0,0.0,0.0
Weitheskmt/WeiDMD,2023-10,284,0.0,0.0,0.0
Weitheskmt/WeiDMD,2023-11,172,0.0,0.0,0.0
Weitheskmt/WeiDMD,2023-12,85,39.0,0.0,39.0
Weitheskmt/WeiDMD,2024-01,68,71.0,70.0,1.0
Weitheskmt/WeiDMD,2024-02,57,0.0,0.0,0.0
Weitheskmt/WeiDMD,2024-03,86,0.0,0.0,0.0
Weitheskmt/WeiDMD,2024-04,47,0.0,0.0,0.0
Weitheskmt/WeiDMD,2024-05,37,0.0,0.0,0.0
Weitheskmt/WeiDMD,2024-06,47,0.0,0.0,0.0
Weitheskmt/WeiDMD,2024-07,62,0.0,0.0,0.0
Weitheskmt/WeiDMD,2024-08,4,0.0,0.0,0.0
WwwwwyDev/crawlipt,2024-04,969,52.0,51.0,1.0
WwwwwyDev/crawlipt,2024-05,4160,117.0,99.0,18.0
